X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
83.0,17.6,train,7.886251046448667E-5,15.98993019565027,0.33646635983806894
81.0,23.5,train,2.5271547913771527E-4,58.10774288183331,0.7313675115404105
77.2,23.3,train,2.848468687956604E-4,63.195010521661025,0.7727106074104152
80.7,22.0,train,2.1848443410317023E-4,51.65930957175284,0.6790180078311288
81.2,23.8,train,5.472705044202109E-4,89.45038108343715,0.9419491448201133
79.9,24.6,train,3.812829869632169E-4,76.2287909490553,0.8623594781561579
78.8,29.6,train,2.603014730886955E-4,59.210707139538,0.7417602695857248
80.0,21.2,train,2.805917724273715E-4,62.58251881405899,0.7676243005335872
79.5,20.2,train,1.7466363306185617E-4,41.732602975571524,0.5968520685586811
80.4,28.4,train,3.3138315322250633E-4,70.14012727372173,0.8215725850938413
79.4,19.9,train,5.13233631791198E-4,87.16665155544113,0.930706555145416
79.0,21.2,train,3.728983767867512E-4,75.2522900941822,0.8562242225073733
80.6,21.9,train,2.3224925048966917E-4,54.23609214127428,0.7011947117814885
77.9,30.3,train,3.3739323771119E-4,70.91183449963138,0.8270638363790193
78.2,30.0,train,4.7501250754223916E-4,84.53144709537577,0.915466821594846
78.2,29.9,train,1.7975551201542802E-4,43.024254405661466,0.6073887465823267
78.7,21.0,train,4.5969114126874505E-4,83.03712061677459,0.9084548016566583
88.9,21.9,train,2.5338896983257293E-5,3.3637388791901732,0.12347617878574257
88.8,22.1,train,6.076159581417526E-5,11.109920311235745,0.27096253646203283
79.5,20.9,train,3.588119008215628E-5,5.458331901890827,0.17024387137216146
88.8,22.0,train,6.55065349209103E-5,12.33189574196163,0.2887343546169401
78.2,22.5,train,2.3741423077857206E-4,55.26407453273301,0.7091149082643309
78.2,22.4,train,6.899763316361736E-4,94.45669407991547,0.972364945307774
76.5,27.3,train,1.5356217676213465E-4,36.36915851174449,0.5500864721463288
82.4,23.6,train,1.947314362082768E-4,46.23950902335487,0.6368093434254113
80.8,22.5,train,1.4315998660446177E-4,33.933527462076896,0.5250741186678775
79.5,21.8,train,2.8783327550168335E-4,63.587029448801395,0.7762137591506892
80.7,22.6,train,2.1383893383361124E-4,50.66227554494439,0.671168005641547
78.7,29.8,train,2.532826578302185E-4,58.17957989013371,0.7321588046358778
81.2,23.4,train,3.7954688646236356E-4,75.94366447658503,0.8611109947235684
80.6,22.5,train,3.118298609885329E-4,67.22497944900041,0.8024717760782452
75.5,27.7,train,6.653953339468668E-5,12.664235781905392,0.2925455806578908
89.0,22.0,train,2.0963410923910408E-4,49.912391950702755,0.6638972599381505
77.3,12.1,train,3.029297087757111E-4,65.9514539249018,0.7931130509153101
76.6,11.7,train,5.731250389046245E-4,90.6601304333667,0.9492533231683471
76.8,11.6,train,3.300728792085615E-4,69.83345332450402,0.8203524617056046
77.4,23.2,train,0.0025801646490615135,99.27290692921456,0.9999985145943846
76.3,11.8,train,7.503310523509047E-5,14.87489856783639,0.3231180648387887
77.7,23.2,train,3.863211929894876E-4,77.00454621493745,0.8659194272604531
80.9,23.8,train,1.3612740221543955E-4,31.80313539231981,0.5073808910325412
76.3,26.0,train,4.710376262578846E-4,84.22215508958821,0.9137009962589685
74.7,15.4,train,1.1526358900356447E-4,25.91921277204876,0.45091563854643457
74.4,15.1,train,1.097877486931471E-4,24.471644283627793,0.4350525268576575
78.4,29.8,train,6.650632599637411E-4,93.83513857852249,0.968541737082677
79.4,21.8,train,8.643872627671176E-4,97.44445072364294,0.9888443321500361
79.0,29.8,train,5.9049235585407E-4,91.29276618059032,0.953636332769535
78.9,29.8,train,5.812993237824965E-4,90.9306702172355,0.9513656313424708
77.0,10.2,train,4.3214618063240775E-5,6.9431191847440195,0.20129666641013721
74.2,15.7,train,2.6043187449078105E-4,59.23517875166003,0.7419353579995891
79.9,24.4,train,5.508602159146569E-4,89.60290729042767,0.943022935319876
78.7,29.4,train,2.9739174859849074E-4,65.01756886194546,0.7870672763309754
76.8,10.1,train,2.42362123290878E-5,3.139471920926343,0.11843467154859799
73.7,16.1,train,6.935926539910754E-5,13.388566655160162,0.30284528831349944
76.9,10.6,train,5.128946254098563E-4,87.12292358014085,0.9305842675746818
78.5,20.0,train,3.2285044640138847E-4,68.6629996660041,0.8134756552976818
81.1,23.7,test,1.7061471924123713E-4,40.81888232187227,0.5882721482125122
76.6,27.2,test,1.9461421197214252E-4,46.20484626300468,0.6365878382707526
80.7,22.3,test,2.524266138426919E-4,58.07115614317303,0.7309636062427234
79.3,20.3,test,8.828679227416209E-5,18.48834525751624,0.36820659320745786
76.4,11.7,test,1.0099594367140628E-4,22.022265500571667,0.4086191339184161
78.7,20.3,test,9.036186791141183E-5,19.04206578683985,0.37498873497149354
76.6,11.6,test,9.521174362514144E-5,20.41521649477224,0.3905574152955419
78.6,29.5,test,4.6407608250638796E-4,83.52812481843296,0.9105190203045708
76.3,25.8,test,1.772405594161447E-4,42.48203167322128,0.6022194026663368
79.4,21.6,test,2.585890246518439E-4,58.882659665672534,0.7394499321202187
78.9,29.5,test,3.772314157165963E-4,75.75177323490313,0.8594282266051086
79.7,20.6,test,3.011971399204961E-4,65.58026514789142,0.7912402948405914
78.1,22.5,test,1.6016253750567228E-4,38.304442115564605,0.5652696562525943
80.0,23.1,test,3.9895533228997244E-4,78.1765118603176,0.8744468897779999
80.6,22.0,test,2.375223073601818E-4,55.2826214716654,0.7092783753660338
81.4,24.0,test,6.111093644001142E-5,11.2080039740935,0.27228597508881025
80.1,24.7,test,6.665561144875677E-4,93.96153124150443,0.968785050815363
80.8,22.1,test,3.159409533132765E-4,67.8429924723203,0.8066505693657292
76.9,10.3,test,1.1006980789637775E-4,24.5647807386893,0.43588071532584416
76.1,11.9,test,1.1731142783992171E-4,26.601960849668682,0.45673296450144485
80.6,22.2,test,1.7998459093011463E-4,43.09898477933033,0.6078562540126973
88.9,22.0,test,2.0517316483251885E-5,2.4635296366394988,0.10121698403492774
79.0,29.4,test,4.201059644647289E-4,79.88264072884692,0.8875260934305687
79.5,20.3,test,5.29484210376057E-4,88.53228437554785,0.9363226696109471
76.1,12.0,test,2.937637682473343E-5,4.176049795052649,0.14169085415202376
76.5,11.8,test,3.6883469155614884E-4,74.81095647479432,0.8531530598807375
81.0,23.2,test,4.3463774656273235E-4,80.85656617521329,0.8957137753973397
78.9,16.1,test,5.0684757875251235E-5,8.66532617531376,0.2317338182041434
80.8,23.8,test,4.961445185193227E-4,85.83628681987335,0.9242655344699074
78.6,22.5,test,1.4136809229553117E-4,33.346197139562825,0.5206271614742861
78.2,22.6,test,1.7729440208038988E-4,42.49904235995741,0.6023307830436072
