Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.73589E-4,89.294806479,0.926761305,0.017706994,0.80952381,0.75
4.77525E-4,89.532643951,0.928335024,0.017212385,0.817460317,0.75
4.8044E-4,89.772229432,0.929479163,0.016717776,0.817460317,0.75
4.8324E-4,90.013516328,0.930560472,0.016223167,0.817460317,0.8125
4.87186E-4,90.256273372,0.932056425,0.015728559,0.825396825,0.8125
4.93799E-4,90.501153248,0.934491806,0.01523395,0.841269841,0.8125
5.01894E-4,90.799483168,0.937354448,0.014640419,0.841269841,0.84375
5.04379E-4,91.000982161,0.938207884,0.014244732,0.841269841,0.84375
5.09543E-4,91.254596549,0.939944165,0.013750124,0.857142857,0.84375
5.14091E-4,91.510876314,0.941432939,0.013255515,0.857142857,0.84375
5.19204E-4,91.769493267,0.943062884,0.012760906,0.865079365,0.875
5.24048E-4,92.030756594,0.944565107,0.012266297,0.865079365,0.875
5.28429E-4,92.293842887,0.945889577,0.011771689,0.873015873,0.875
5.31454E-4,92.506140009,0.946785271,0.011376002,0.873015873,0.875
5.35853E-4,92.772902473,0.948061978,0.010881393,0.880952381,0.875
5.45868E-4,93.043802663,0.950855111,0.010386784,0.888888889,0.875
5.53452E-4,93.264585295,0.952869805,0.009991097,0.888888889,0.90625
5.59835E-4,93.542845417,0.954501333,0.009496488,0.896825397,0.90625
5.63036E-4,93.767882228,0.955298356,0.009100801,0.896825397,0.90625
5.67535E-4,94.050915961,0.956394754,0.008606193,0.904761905,0.90625
5.74159E-4,94.279732318,0.957960123,0.008210505,0.904761905,0.90625
5.78727E-4,94.510504088,0.959006893,0.007814818,0.912698413,0.90625
5.82623E-4,94.801394319,0.959878921,0.00732021,0.912698413,0.90625
5.89813E-4,95.036412677,0.96144014,0.006924523,0.912698413,0.90625
5.97701E-4,95.275162105,0.963082868,0.006528836,0.912698413,0.90625
6.03855E-4,95.515985821,0.964315821,0.006133149,0.912698413,0.90625
6.10854E-4,95.758788147,0.965668089,0.005737462,0.912698413,0.90625
6.15392E-4,96.004583525,0.96651734,0.005341775,0.920634921,0.90625
6.28632E-4,96.253928921,0.968876933,0.004946088,0.928571429,0.90625
6.39608E-4,96.50800924,0.970706563,0.004550401,0.936507937,0.90625
6.57492E-4,96.767170483,0.973460053,0.004154714,0.944444444,0.90625
6.6746E-4,97.033172581,0.974880829,0.003759027,0.944444444,0.90625
6.88257E-4,97.30592742,0.977604957,0.00336334,0.952380952,0.90625
7.10416E-4,97.515971945,0.980183236,0.003066574,0.968253968,0.90625
7.24476E-4,97.804316412,0.981662963,0.002670887,0.968253968,0.90625
7.33273E-4,98.023102176,0.982532067,0.002374122,0.976190476,0.90625
7.49876E-4,98.319578268,0.984061651,0.001978435,0.976190476,0.90625
7.6018E-4,98.54625328,0.984942874,0.00168167,0.976190476,0.90625
7.99556E-4,98.780405574,0.987884145,0.001384905,0.984126984,0.90625
8.19874E-4,99.024826856,0.989169488,0.001088139,0.984126984,0.90625
8.7661E-4,99.2827976,0.9920815,0.000791374,0.992063492,0.90625
8.95677E-4,99.549195254,0.992872481,0.000494609,0.992063492,0.90625
9.84079E-4,99.837132476,0.995624524,0.000197844,0.992063492,0.90625
1.62868E-3,100,0.999875308,0.000098922,0.992063492,0.96875
1.62868E-3,100,0.999875308,0.000098922,1,0.96875
1.63427E-3,100,0.999879099,0,1,0.96875
